group,id,course,trimester,grade
15,346,Dragon Lore and Taming,2,9
15,346,Dragon Lore and Taming,2,8
15,346,Dragon Lore and Taming,2,6.5
15,346,Elemental Mastery and Control,1,11
15,346,Elemental Mastery and Control,1,11
15,346,Elemental Mastery and Control,1,13
15,346,Elemental Mastery and Control,1,12
15,346,History of the Arcane,3,7.5
15,346,History of the Arcane,3,12
15,346,History of the Arcane,3,4
15,346,History of the Arcane,3,17.5
15,346,History of the Arcane,3,13.5
15,346,Illusion and Enchantment,1,15
15,346,Illusion and Enchantment,1,5.5
15,346,Illusion and Enchantment,1,12
15,346,Necromancy and Spirit Summoning,1,9.5
15,346,Necromancy and Spirit Summoning,1,6
15,346,Necromancy and Spirit Summoning,1,11.5
15,346,Necromancy and Spirit Summoning,1,10.5
15,346,Necromancy and Spirit Summoning,1,10.5
15,346,Necromancy and Spirit Summoning,1,11
15,346,Necromancy and Spirit Summoning,1,10
15,346,Necromancy and Spirit Summoning,1,8.5
15,346,Necromancy and Spirit Summoning,1,10
15,346,Necromancy and Spirit Summoning,1,13
15,346,Potion Brewing and Herbology,2,13.5
15,346,Potion Brewing and Herbology,2,12.5
15,346,Potion Brewing and Herbology,2,15
15,346,Potion Brewing and Herbology,2,12.5
15,346,Runecrafting and Glyphwork,1,12
15,346,Runecrafting and Glyphwork,1,8.25
15,346,Runecrafting and Glyphwork,1,11
15,346,Swordsmanship and Martial Arts,1,8
15,346,Swordsmanship and Martial Arts,1,14.5
15,346,Swordsmanship and Martial Arts,1,8.5
15,346,Swordsmanship and Martial Arts,1,13
15,346,Swordsmanship and Martial Arts,1,15
15,346,Swordsmanship and Martial Arts,1,17
15,346,Swordsmanship and Martial Arts,1,15
15,346,Swordsmanship and Martial Arts,1,17
15,346,Swordsmanship and Martial Arts,1,15.5
15,369,Ancient Magic and Mysticism,1,6.5
15,369,Ancient Magic and Mysticism,1,11
15,369,Ancient Magic and Mysticism,1,10.5
15,369,Ancient Magic and Mysticism,1,12
15,369,Ancient Magic and Mysticism,1,8.5
15,369,Ancient Magic and Mysticism,1,10
15,369,Ancient Magic and Mysticism,1,10
15,369,Ancient Magic and Mysticism,1,8.5
15,369,Ancient Magic and Mysticism,1,8
15,369,Celestial Navigation and Astronomy,2,10
15,369,Celestial Navigation and Astronomy,2,14
15,369,Celestial Navigation and Astronomy,2,7
15,369,Celestial Navigation and Astronomy,2,8
15,369,Celestial Navigation and Astronomy,2,11
15,369,Celestial Navigation and Astronomy,2,3
15,369,Celestial Navigation and Astronomy,2,6
15,369,Celestial Navigation and Astronomy,2,10
15,369,Celestial Navigation and Astronomy,2,9
15,369,Dragon Lore and Taming,2,6
15,369,Dragon Lore and Taming,2,5.5
15,369,Dragon Lore and Taming,2,10
15,369,Dragon Lore and Taming,2,10
15,369,Dragon Lore and Taming,2,6
15,369,Elemental Mastery and Control,1,14
15,369,Elemental Mastery and Control,1,11
15,369,Elemental Mastery and Control,1,11
15,369,Elemental Mastery and Control,1,13
15,369,History of the Arcane,3,13
15,369,History of the Arcane,3,11.5
15,369,History of the Arcane,3,11.5
15,369,History of the Arcane,3,11
15,369,History of the Arcane,3,10
15,369,History of the Arcane,3,17.5
15,369,Illusion and Enchantment,1,15
15,369,Illusion and Enchantment,1,16
15,369,Illusion and Enchantment,1,20
15,369,Necromancy and Spirit Summoning,1,8
15,369,Necromancy and Spirit Summoning,1,11
15,369,Necromancy and Spirit Summoning,1,10
15,369,Necromancy and Spirit Summoning,1,13
15,369,Necromancy and Spirit Summoning,1,11
15,369,Necromancy and Spirit Summoning,1,8.5
15,369,Necromancy and Spirit Summoning,1,7
15,369,Necromancy and Spirit Summoning,1,11.5
15,369,Necromancy and Spirit Summoning,1,13.5
15,369,Necromancy and Spirit Summoning,1,9.5
15,369,Potion Brewing and Herbology,2,13.5
15,369,Potion Brewing and Herbology,2,15.5
15,369,Potion Brewing and Herbology,2,14
15,369,Potion Brewing and Herbology,2,15
15,369,Runecrafting and Glyphwork,1,12.5
15,369,Runecrafting and Glyphwork,1,12.75
15,369,Runecrafting and Glyphwork,1,9.25
15,369,Swordsmanship and Martial Arts,1,11
15,369,Swordsmanship and Martial Arts,1,12.5
15,369,Swordsmanship and Martial Arts,1,16.5
15,369,Swordsmanship and Martial Arts,1,13.5
15,369,Swordsmanship and Martial Arts,1,15.5
15,369,Swordsmanship and Martial Arts,1,14
15,369,Swordsmanship and Martial Arts,1,14.5
15,370,Ancient Magic and Mysticism,1,11
15,370,Ancient Magic and Mysticism,1,6.5
15,370,Ancient Magic and Mysticism,1,10
15,370,Ancient Magic and Mysticism,1,9
15,370,Ancient Magic and Mysticism,1,9.5
15,370,Ancient Magic and Mysticism,1,12.5
15,370,Ancient Magic and Mysticism,1,7
15,370,Ancient Magic and Mysticism,1,8
15,370,Ancient Magic and Mysticism,1,10
15,370,Celestial Navigation and Astronomy,2,16
15,370,Celestial Navigation and Astronomy,2,12
15,370,Celestial Navigation and Astronomy,2,5
15,370,Celestial Navigation and Astronomy,2,12
15,370,Celestial Navigation and Astronomy,2,8
15,370,Celestial Navigation and Astronomy,2,9
15,370,Celestial Navigation and Astronomy,2,11
15,370,Celestial Navigation and Astronomy,2,13
15,370,Celestial Navigation and Astronomy,2,10
15,370,Dragon Lore and Taming,2,6.5
15,370,Dragon Lore and Taming,2,5.5
15,370,Dragon Lore and Taming,2,8.5
15,370,Dragon Lore and Taming,2,11
15,370,Dragon Lore and Taming,2,9
15,370,Dragon Lore and Taming,2,7
15,370,Elemental Mastery and Control,1,12
15,370,Elemental Mastery and Control,1,11
15,370,Elemental Mastery and Control,1,11
15,370,Elemental Mastery and Control,1,12
15,370,History of the Arcane,3,10
15,370,History of the Arcane,3,9.5
15,370,History of the Arcane,3,9.5
15,370,History of the Arcane,3,8.5
15,370,History of the Arcane,3,6
15,370,History of the Arcane,3,11
15,370,Illusion and Enchantment,1,17
15,370,Illusion and Enchantment,1,7
15,370,Illusion and Enchantment,1,5.5
15,370,Necromancy and Spirit Summoning,1,10
15,370,Necromancy and Spirit Summoning,1,8.5
15,370,Necromancy and Spirit Summoning,1,9.5
15,370,Necromancy and Spirit Summoning,1,9.5
15,370,Necromancy and Spirit Summoning,1,12
15,370,Necromancy and Spirit Summoning,1,12
15,370,Necromancy and Spirit Summoning,1,8
15,370,Necromancy and Spirit Summoning,1,11
15,370,Potion Brewing and Herbology,2,15
15,370,Potion Brewing and Herbology,2,14
15,370,Potion Brewing and Herbology,2,14
15,370,Potion Brewing and Herbology,2,14.5
15,370,Runecrafting and Glyphwork,1,17.25
15,370,Runecrafting and Glyphwork,1,10
15,370,Runecrafting and Glyphwork,1,10.5
15,370,Swordsmanship and Martial Arts,1,13.5
15,370,Swordsmanship and Martial Arts,1,15.5
15,370,Swordsmanship and Martial Arts,1,14.5
15,370,Swordsmanship and Martial Arts,1,14.5
15,370,Swordsmanship and Martial Arts,1,14.5
15,370,Swordsmanship and Martial Arts,1,10.5
15,370,Swordsmanship and Martial Arts,1,14.5
15,370,Swordsmanship and Martial Arts,1,11
15,370,Swordsmanship and Martial Arts,1,13
15,389,Ancient Magic and Mysticism,1,8.5
15,389,Ancient Magic and Mysticism,1,9
15,389,Ancient Magic and Mysticism,1,9
15,389,Ancient Magic and Mysticism,1,8.5
15,389,Ancient Magic and Mysticism,1,7.5
15,389,Ancient Magic and Mysticism,1,8
15,389,Ancient Magic and Mysticism,1,7.5
15,389,Ancient Magic and Mysticism,1,9
15,389,Celestial Navigation and Astronomy,2,7
15,389,Celestial Navigation and Astronomy,2,11
15,389,Celestial Navigation and Astronomy,2,3
15,389,Celestial Navigation and Astronomy,2,9
15,389,Celestial Navigation and Astronomy,2,12
15,389,Celestial Navigation and Astronomy,2,7
15,389,Celestial Navigation and Astronomy,2,9
15,389,Celestial Navigation and Astronomy,2,11
15,389,Celestial Navigation and Astronomy,2,10
15,389,Dragon Lore and Taming,2,10.5
15,389,Dragon Lore and Taming,2,5.5
15,389,Dragon Lore and Taming,2,6
15,389,Dragon Lore and Taming,2,6.5
15,389,Dragon Lore and Taming,2,8.5
15,389,Dragon Lore and Taming,2,7
15,389,Elemental Mastery and Control,1,11
15,389,Elemental Mastery and Control,1,11
15,389,Elemental Mastery and Control,1,12
15,389,Elemental Mastery and Control,1,13
15,389,History of the Arcane,3,14
15,389,History of the Arcane,3,8.5
15,389,History of the Arcane,3,16.5
15,389,History of the Arcane,3,9.5
15,389,History of the Arcane,3,6.5
15,389,History of the Arcane,3,9.5
15,389,Illusion and Enchantment,1,13.5
15,389,Illusion and Enchantment,1,11.5
15,389,Illusion and Enchantment,1,5.5
15,389,Necromancy and Spirit Summoning,1,11
15,389,Necromancy and Spirit Summoning,1,8.5
15,389,Necromancy and Spirit Summoning,1,9
15,389,Necromancy and Spirit Summoning,1,14.5
15,389,Necromancy and Spirit Summoning,1,11.5
15,389,Necromancy and Spirit Summoning,1,7.5
15,389,Necromancy and Spirit Summoning,1,13.5
15,389,Necromancy and Spirit Summoning,1,10
15,389,Necromancy and Spirit Summoning,1,11
15,389,Necromancy and Spirit Summoning,1,15.5
15,389,Potion Brewing and Herbology,2,15.5
15,389,Potion Brewing and Herbology,2,13.5
15,389,Potion Brewing and Herbology,2,13
15,389,Potion Brewing and Herbology,2,12.5
15,389,Runecrafting and Glyphwork,1,10.25
15,389,Runecrafting and Glyphwork,1,7.25
15,389,Runecrafting and Glyphwork,1,13
15,389,Swordsmanship and Martial Arts,1,15.5
15,389,Swordsmanship and Martial Arts,1,10
15,389,Swordsmanship and Martial Arts,1,12
15,389,Swordsmanship and Martial Arts,1,11
15,389,Swordsmanship and Martial Arts,1,14.5
15,389,Swordsmanship and Martial Arts,1,13
15,389,Swordsmanship and Martial Arts,1,12
15,389,Swordsmanship and Martial Arts,1,12
15,389,Swordsmanship and Martial Arts,1,14.5
15,409,Ancient Magic and Mysticism,1,6.5
15,409,Ancient Magic and Mysticism,1,11.5
15,409,Ancient Magic and Mysticism,1,12
15,409,Ancient Magic and Mysticism,1,11.5
15,409,Ancient Magic and Mysticism,1,5
15,409,Ancient Magic and Mysticism,1,9
15,409,Ancient Magic and Mysticism,1,11
15,409,Ancient Magic and Mysticism,1,11
15,409,Ancient Magic and Mysticism,1,9
15,409,Celestial Navigation and Astronomy,2,10
15,409,Celestial Navigation and Astronomy,2,12
15,409,Celestial Navigation and Astronomy,2,10
15,409,Celestial Navigation and Astronomy,2,13
15,409,Celestial Navigation and Astronomy,2,13
15,409,Celestial Navigation and Astronomy,2,14
15,409,Celestial Navigation and Astronomy,2,4
15,409,Celestial Navigation and Astronomy,2,15
15,409,Celestial Navigation and Astronomy,2,7
15,409,Dragon Lore and Taming,2,11.5
15,409,Dragon Lore and Taming,2,10.5
15,409,Dragon Lore and Taming,2,11.5
15,409,Dragon Lore and Taming,2,8.5
15,409,Dragon Lore and Taming,2,10
15,409,Dragon Lore and Taming,2,12
15,409,Elemental Mastery and Control,1,14
15,409,Elemental Mastery and Control,1,14
15,409,Elemental Mastery and Control,1,15
15,409,Elemental Mastery and Control,1,12
15,409,History of the Arcane,3,14
15,409,History of the Arcane,3,5.5
15,409,History of the Arcane,3,6.5
15,409,History of the Arcane,3,10.5
15,409,History of the Arcane,3,10
15,409,History of the Arcane,3,10
15,409,Illusion and Enchantment,1,14.5
15,409,Illusion and Enchantment,1,15
15,409,Illusion and Enchantment,1,12.5
15,409,Necromancy and Spirit Summoning,1,11
15,409,Necromancy and Spirit Summoning,1,7.5
15,409,Necromancy and Spirit Summoning,1,7.5
15,409,Necromancy and Spirit Summoning,1,13.5
15,409,Necromancy and Spirit Summoning,1,10.5
15,409,Necromancy and Spirit Summoning,1,8.5
15,409,Necromancy and Spirit Summoning,1,12
15,409,Necromancy and Spirit Summoning,1,12
15,409,Necromancy and Spirit Summoning,1,6
15,409,Necromancy and Spirit Summoning,1,11
15,409,Potion Brewing and Herbology,2,13
15,409,Potion Brewing and Herbology,2,12
15,409,Potion Brewing and Herbology,2,14
15,409,Potion Brewing and Herbology,2,14.5
15,409,Runecrafting and Glyphwork,1,9.5
15,409,Runecrafting and Glyphwork,1,9.25
15,409,Runecrafting and Glyphwork,1,9.5
15,409,Swordsmanship and Martial Arts,1,17
15,409,Swordsmanship and Martial Arts,1,15
15,409,Swordsmanship and Martial Arts,1,15
15,409,Swordsmanship and Martial Arts,1,13
15,409,Swordsmanship and Martial Arts,1,11.5
15,409,Swordsmanship and Martial Arts,1,13.5
15,409,Swordsmanship and Martial Arts,1,18
15,409,Swordsmanship and Martial Arts,1,15
15,409,Swordsmanship and Martial Arts,1,15.5
15,410,Ancient Magic and Mysticism,1,9.5
15,410,Ancient Magic and Mysticism,1,6
15,410,Ancient Magic and Mysticism,1,7
15,410,Ancient Magic and Mysticism,1,7
15,410,Ancient Magic and Mysticism,1,12
15,410,Ancient Magic and Mysticism,1,11
15,410,Ancient Magic and Mysticism,1,8
15,410,Ancient Magic and Mysticism,1,9
15,410,Celestial Navigation and Astronomy,2,15
15,410,Celestial Navigation and Astronomy,2,10
15,410,Celestial Navigation and Astronomy,2,10
15,410,Celestial Navigation and Astronomy,2,5
15,410,Celestial Navigation and Astronomy,2,1
15,410,Celestial Navigation and Astronomy,2,7
15,410,Celestial Navigation and Astronomy,2,14
15,410,Celestial Navigation and Astronomy,2,15
15,410,Celestial Navigation and Astronomy,2,6
15,410,Dragon Lore and Taming,2,7
15,410,Dragon Lore and Taming,2,9
15,410,Dragon Lore and Taming,2,14.5
15,410,Dragon Lore and Taming,2,11
15,410,Dragon Lore and Taming,2,14
15,410,Dragon Lore and Taming,2,8.5
15,410,Elemental Mastery and Control,1,12
15,410,Elemental Mastery and Control,1,15
15,410,Elemental Mastery and Control,1,12
15,410,Elemental Mastery and Control,1,13
15,410,History of the Arcane,3,6.5
15,410,History of the Arcane,3,11.5
15,410,History of the Arcane,3,5.5
15,410,History of the Arcane,3,6.5
15,410,History of the Arcane,3,10.5
15,410,History of the Arcane,3,8
15,410,Illusion and Enchantment,1,17.5
15,410,Illusion and Enchantment,1,17.5
15,410,Illusion and Enchantment,1,19
15,410,Necromancy and Spirit Summoning,1,7
15,410,Necromancy and Spirit Summoning,1,12
15,410,Necromancy and Spirit Summoning,1,11
15,410,Necromancy and Spirit Summoning,1,11.5
15,410,Necromancy and Spirit Summoning,1,10
15,410,Necromancy and Spirit Summoning,1,14.5
15,410,Necromancy and Spirit Summoning,1,11.5
15,410,Necromancy and Spirit Summoning,1,12
15,410,Necromancy and Spirit Summoning,1,9
15,410,Necromancy and Spirit Summoning,1,8.5
15,410,Potion Brewing and Herbology,2,14.5
15,410,Potion Brewing and Herbology,2,12
15,410,Potion Brewing and Herbology,2,13
15,410,Potion Brewing and Herbology,2,12.5
15,410,Runecrafting and Glyphwork,1,12.25
15,410,Runecrafting and Glyphwork,1,9.25
15,410,Runecrafting and Glyphwork,1,8.25
15,410,Swordsmanship and Martial Arts,1,14.5
15,410,Swordsmanship and Martial Arts,1,16
15,410,Swordsmanship and Martial Arts,1,17
15,410,Swordsmanship and Martial Arts,1,16
15,410,Swordsmanship and Martial Arts,1,15.5
15,410,Swordsmanship and Martial Arts,1,17
15,410,Swordsmanship and Martial Arts,1,14.5
15,410,Swordsmanship and Martial Arts,1,14
15,442,Ancient Magic and Mysticism,1,6
15,442,Ancient Magic and Mysticism,1,9
15,442,Ancient Magic and Mysticism,1,10
15,442,Ancient Magic and Mysticism,1,8.5
15,442,Ancient Magic and Mysticism,1,8
15,442,Ancient Magic and Mysticism,1,9.5
15,442,Ancient Magic and Mysticism,1,9.5
15,442,Ancient Magic and Mysticism,1,7
15,442,Ancient Magic and Mysticism,1,9
15,442,Celestial Navigation and Astronomy,2,10
15,442,Celestial Navigation and Astronomy,2,12
15,442,Celestial Navigation and Astronomy,2,7
15,442,Celestial Navigation and Astronomy,2,2
15,442,Celestial Navigation and Astronomy,2,13
15,442,Celestial Navigation and Astronomy,2,10
15,442,Celestial Navigation and Astronomy,2,6
15,442,Celestial Navigation and Astronomy,2,13
15,442,Celestial Navigation and Astronomy,2,19
15,442,Dragon Lore and Taming,2,7
15,442,Dragon Lore and Taming,2,10
15,442,Dragon Lore and Taming,2,3.5
15,442,Dragon Lore and Taming,2,8
15,442,Dragon Lore and Taming,2,6
15,442,Dragon Lore and Taming,2,6.5
15,442,Elemental Mastery and Control,1,14
15,442,Elemental Mastery and Control,1,13
15,442,Elemental Mastery and Control,1,12
15,442,Elemental Mastery and Control,1,13
15,442,History of the Arcane,3,8
15,442,History of the Arcane,3,11.5
15,442,History of the Arcane,3,9
15,442,History of the Arcane,3,13.5
15,442,History of the Arcane,3,13.5
15,442,History of the Arcane,3,8.5
15,442,Illusion and Enchantment,1,12.5
15,442,Illusion and Enchantment,1,13
15,442,Illusion and Enchantment,1,11.5
15,442,Necromancy and Spirit Summoning,1,11
15,442,Necromancy and Spirit Summoning,1,13
15,442,Necromancy and Spirit Summoning,1,11.5
15,442,Necromancy and Spirit Summoning,1,11
15,442,Necromancy and Spirit Summoning,1,10
15,442,Necromancy and Spirit Summoning,1,9
15,442,Necromancy and Spirit Summoning,1,9
15,442,Necromancy and Spirit Summoning,1,12
15,442,Necromancy and Spirit Summoning,1,8.5
15,442,Necromancy and Spirit Summoning,1,11.5
15,442,Potion Brewing and Herbology,2,14.5
15,442,Potion Brewing and Herbology,2,15
15,442,Potion Brewing and Herbology,2,15
15,442,Potion Brewing and Herbology,2,15
15,442,Runecrafting and Glyphwork,1,11.75
15,442,Runecrafting and Glyphwork,1,7
15,442,Runecrafting and Glyphwork,1,13.25
15,442,Swordsmanship and Martial Arts,1,15
15,442,Swordsmanship and Martial Arts,1,15
15,442,Swordsmanship and Martial Arts,1,14
15,442,Swordsmanship and Martial Arts,1,10.5
15,442,Swordsmanship and Martial Arts,1,14
15,442,Swordsmanship and Martial Arts,1,14.5
15,442,Swordsmanship and Martial Arts,1,14
15,442,Swordsmanship and Martial Arts,1,13.5
15,442,Swordsmanship and Martial Arts,1,14.5
15,452,Ancient Magic and Mysticism,1,8
15,452,Ancient Magic and Mysticism,1,9
15,452,Ancient Magic and Mysticism,1,7.5
15,452,Ancient Magic and Mysticism,1,7
15,452,Ancient Magic and Mysticism,1,9
15,452,Ancient Magic and Mysticism,1,6.5
15,452,Ancient Magic and Mysticism,1,11
15,452,Ancient Magic and Mysticism,1,9
15,452,Celestial Navigation and Astronomy,2,8
15,452,Celestial Navigation and Astronomy,2,17
15,452,Celestial Navigation and Astronomy,2,7
15,452,Celestial Navigation and Astronomy,2,6
15,452,Celestial Navigation and Astronomy,2,10
15,452,Celestial Navigation and Astronomy,2,11
15,452,Celestial Navigation and Astronomy,2,14
15,452,Celestial Navigation and Astronomy,2,9
15,452,Celestial Navigation and Astronomy,2,11
15,452,Dragon Lore and Taming,2,10
15,452,Dragon Lore and Taming,2,5.5
15,452,Dragon Lore and Taming,2,7.5
15,452,Dragon Lore and Taming,2,10.5
15,452,Dragon Lore and Taming,2,5
15,452,Dragon Lore and Taming,2,10
15,452,Elemental Mastery and Control,1,11
15,452,Elemental Mastery and Control,1,12
15,452,Elemental Mastery and Control,1,12
15,452,Elemental Mastery and Control,1,10
15,452,History of the Arcane,3,12
15,452,History of the Arcane,3,13
15,452,History of the Arcane,3,9
15,452,History of the Arcane,3,9
15,452,History of the Arcane,3,6
15,452,History of the Arcane,3,14.5
15,452,Illusion and Enchantment,1,11
15,452,Illusion and Enchantment,1,15.5
15,452,Illusion and Enchantment,1,11.5
15,452,Necromancy and Spirit Summoning,1,12.5
15,452,Necromancy and Spirit Summoning,1,11
15,452,Necromancy and Spirit Summoning,1,5.5
15,452,Necromancy and Spirit Summoning,1,6.5
15,452,Necromancy and Spirit Summoning,1,12
15,452,Necromancy and Spirit Summoning,1,6.5
15,452,Necromancy and Spirit Summoning,1,6
15,452,Necromancy and Spirit Summoning,1,11
15,452,Necromancy and Spirit Summoning,1,7
15,452,Necromancy and Spirit Summoning,1,12
15,452,Potion Brewing and Herbology,2,13
15,452,Potion Brewing and Herbology,2,14.5
15,452,Runecrafting and Glyphwork,1,16
15,452,Runecrafting and Glyphwork,1,6.75
15,452,Runecrafting and Glyphwork,1,9.5
15,452,Swordsmanship and Martial Arts,1,15
15,452,Swordsmanship and Martial Arts,1,11.5
15,452,Swordsmanship and Martial Arts,1,13
15,452,Swordsmanship and Martial Arts,1,13.5
15,452,Swordsmanship and Martial Arts,1,16
15,452,Swordsmanship and Martial Arts,1,11.5
15,452,Swordsmanship and Martial Arts,1,13
15,452,Swordsmanship and Martial Arts,1,13
15,510,Ancient Magic and Mysticism,1,8
15,510,Ancient Magic and Mysticism,1,8.5
15,510,Ancient Magic and Mysticism,1,9
15,510,Ancient Magic and Mysticism,1,9.5
15,510,Ancient Magic and Mysticism,1,7
15,510,Ancient Magic and Mysticism,1,7.5
15,510,Ancient Magic and Mysticism,1,9.5
15,510,Ancient Magic and Mysticism,1,8.5
15,510,Celestial Navigation and Astronomy,2,10
15,510,Celestial Navigation and Astronomy,2,8
15,510,Celestial Navigation and Astronomy,2,11
15,510,Celestial Navigation and Astronomy,2,4
15,510,Celestial Navigation and Astronomy,2,13
15,510,Celestial Navigation and Astronomy,2,7
15,510,Celestial Navigation and Astronomy,2,8
15,510,Celestial Navigation and Astronomy,2,9
15,510,Celestial Navigation and Astronomy,2,9
15,510,Dragon Lore and Taming,2,7.5
15,510,Dragon Lore and Taming,2,5
15,510,Dragon Lore and Taming,2,10
15,510,Dragon Lore and Taming,2,8
15,510,Dragon Lore and Taming,2,8.5
15,510,Dragon Lore and Taming,2,8
15,510,Elemental Mastery and Control,1,13
15,510,Elemental Mastery and Control,1,15
15,510,Elemental Mastery and Control,1,11
15,510,Elemental Mastery and Control,1,14
15,510,History of the Arcane,3,8.5
15,510,History of the Arcane,3,4
15,510,History of the Arcane,3,13.5
15,510,History of the Arcane,3,6
15,510,History of the Arcane,3,13
15,510,Illusion and Enchantment,1,14
15,510,Illusion and Enchantment,1,15
15,510,Illusion and Enchantment,1,11
15,510,Necromancy and Spirit Summoning,1,8
15,510,Necromancy and Spirit Summoning,1,13.5
15,510,Necromancy and Spirit Summoning,1,10
15,510,Necromancy and Spirit Summoning,1,9.5
15,510,Necromancy and Spirit Summoning,1,14
15,510,Necromancy and Spirit Summoning,1,10.5
15,510,Necromancy and Spirit Summoning,1,9.5
15,510,Necromancy and Spirit Summoning,1,14
15,510,Necromancy and Spirit Summoning,1,10.5
15,510,Necromancy and Spirit Summoning,1,14
15,510,Potion Brewing and Herbology,2,12.5
15,510,Potion Brewing and Herbology,2,14.5
15,510,Potion Brewing and Herbology,2,13.5
15,510,Potion Brewing and Herbology,2,13
15,510,Runecrafting and Glyphwork,1,9.75
15,510,Runecrafting and Glyphwork,1,12
15,510,Swordsmanship and Martial Arts,1,15.5
15,510,Swordsmanship and Martial Arts,1,14
15,510,Swordsmanship and Martial Arts,1,15
15,510,Swordsmanship and Martial Arts,1,16
15,510,Swordsmanship and Martial Arts,1,12
15,510,Swordsmanship and Martial Arts,1,11.5
15,510,Swordsmanship and Martial Arts,1,14.5
15,510,Swordsmanship and Martial Arts,1,13
15,510,Swordsmanship and Martial Arts,1,14.5
15,515,Ancient Magic and Mysticism,1,8
15,515,Ancient Magic and Mysticism,1,11.5
15,515,Ancient Magic and Mysticism,1,8
15,515,Ancient Magic and Mysticism,1,9
15,515,Ancient Magic and Mysticism,1,6.5
15,515,Ancient Magic and Mysticism,1,11.5
15,515,Ancient Magic and Mysticism,1,9
15,515,Ancient Magic and Mysticism,1,8.5
15,515,Celestial Navigation and Astronomy,2,11
15,515,Celestial Navigation and Astronomy,2,8
15,515,Celestial Navigation and Astronomy,2,8
15,515,Celestial Navigation and Astronomy,2,9
15,515,Celestial Navigation and Astronomy,2,5
15,515,Celestial Navigation and Astronomy,2,9
15,515,Celestial Navigation and Astronomy,2,11
15,515,Celestial Navigation and Astronomy,2,9
15,515,Celestial Navigation and Astronomy,2,8
15,515,Dragon Lore and Taming,2,8
15,515,Dragon Lore and Taming,2,10
15,515,Dragon Lore and Taming,2,7
15,515,Dragon Lore and Taming,2,7.5
15,515,Dragon Lore and Taming,2,8.5
15,515,Dragon Lore and Taming,2,7
15,515,Elemental Mastery and Control,1,16
15,515,Elemental Mastery and Control,1,11
15,515,Elemental Mastery and Control,1,11
15,515,History of the Arcane,3,10.5
15,515,History of the Arcane,3,9.5
15,515,History of the Arcane,3,14.5
15,515,History of the Arcane,3,15
15,515,History of the Arcane,3,12
15,515,History of the Arcane,3,7
15,515,Illusion and Enchantment,1,13
15,515,Illusion and Enchantment,1,9
15,515,Illusion and Enchantment,1,9.5
15,515,Necromancy and Spirit Summoning,1,16.5
15,515,Necromancy and Spirit Summoning,1,12
15,515,Necromancy and Spirit Summoning,1,13.5
15,515,Necromancy and Spirit Summoning,1,12.5
15,515,Necromancy and Spirit Summoning,1,12.5
15,515,Necromancy and Spirit Summoning,1,12.5
15,515,Necromancy and Spirit Summoning,1,7.5
15,515,Necromancy and Spirit Summoning,1,15
15,515,Necromancy and Spirit Summoning,1,9.5
15,515,Necromancy and Spirit Summoning,1,12.5
15,515,Potion Brewing and Herbology,2,16
15,515,Potion Brewing and Herbology,2,14
15,515,Potion Brewing and Herbology,2,13
15,515,Potion Brewing and Herbology,2,12
15,515,Runecrafting and Glyphwork,1,9.5
15,515,Runecrafting and Glyphwork,1,8.5
15,515,Runecrafting and Glyphwork,1,7
15,515,Swordsmanship and Martial Arts,1,14.5
15,515,Swordsmanship and Martial Arts,1,13
15,515,Swordsmanship and Martial Arts,1,12.5
15,515,Swordsmanship and Martial Arts,1,14.5
15,515,Swordsmanship and Martial Arts,1,11
15,515,Swordsmanship and Martial Arts,1,14
15,515,Swordsmanship and Martial Arts,1,14.5
15,515,Swordsmanship and Martial Arts,1,19
15,515,Swordsmanship and Martial Arts,1,16
15,517,Ancient Magic and Mysticism,1,10
15,517,Ancient Magic and Mysticism,1,8.5
15,517,Ancient Magic and Mysticism,1,8
15,517,Ancient Magic and Mysticism,1,7
15,517,Ancient Magic and Mysticism,1,9
15,517,Ancient Magic and Mysticism,1,9.5
15,517,Ancient Magic and Mysticism,1,10
15,517,Ancient Magic and Mysticism,1,10.5
15,517,Ancient Magic and Mysticism,1,10.5
15,517,Celestial Navigation and Astronomy,2,8
15,517,Celestial Navigation and Astronomy,2,15
15,517,Celestial Navigation and Astronomy,2,13
15,517,Celestial Navigation and Astronomy,2,15
15,517,Celestial Navigation and Astronomy,2,9
15,517,Celestial Navigation and Astronomy,2,13
15,517,Celestial Navigation and Astronomy,2,14
15,517,Celestial Navigation and Astronomy,2,9
15,517,Celestial Navigation and Astronomy,2,10
15,517,Dragon Lore and Taming,2,8.5
15,517,Dragon Lore and Taming,2,6.5
15,517,Dragon Lore and Taming,2,7.5
15,517,Dragon Lore and Taming,2,6
15,517,Dragon Lore and Taming,2,10.5
15,517,Dragon Lore and Taming,2,7
15,517,Elemental Mastery and Control,1,15
15,517,Elemental Mastery and Control,1,13
15,517,Elemental Mastery and Control,1,13
15,517,Elemental Mastery and Control,1,14
15,517,History of the Arcane,3,5.5
15,517,History of the Arcane,3,9.5
15,517,History of the Arcane,3,12
15,517,History of the Arcane,3,11.5
15,517,History of the Arcane,3,13.5
15,517,History of the Arcane,3,10.5
15,517,Illusion and Enchantment,1,16
15,517,Illusion and Enchantment,1,15.5
15,517,Illusion and Enchantment,1,17.5
15,517,Necromancy and Spirit Summoning,1,11
15,517,Necromancy and Spirit Summoning,1,7.5
15,517,Necromancy and Spirit Summoning,1,10.5
15,517,Necromancy and Spirit Summoning,1,10.5
15,517,Necromancy and Spirit Summoning,1,10
15,517,Necromancy and Spirit Summoning,1,12.5
